af,asn_v4,asn_v6,country_code,dist,dst_addr,dst_lat,dst_lon,from,fw,group_id,lts,msm_id,msm_name,prb_id,proto,rt,src_addr,src_lat,src_lon,timestamp,type
4,5769,,CA,2334.4120442001768,199.4.144.2,25.79325,-80.290556,74.56.68.108,4680,1911041,131,1911041,Tdig,10314,UDP,47.512,192.168.0.102,46.0595,-73.4325,1427541117,dns
4,577,,CA,524.9073263609696,199.4.144.2,43.677223,-79.630556,70.55.103.29,4680,1911041,138,1911041,Tdig,10412,UDP,21.248,192.168.2.10,45.4785,-73.5025,1427541097,dns
4,852,,CA,2214.7344696300715,199.4.144.2,33.942536,-118.408075,75.158.38.22,4680,1911041,77,1911041,Tdig,10441,UDP,59.364,192.168.0.148,53.5275,-113.3005,1427541061,dns
4,33361,,CA,1987.293540820306,199.4.144.2,25.79325,-80.290556,204.15.32.50,4680,1911041,98,1911041,Tdig,10444,UDP,48.138,192.168.50.16,43.6495,-79.3805,1427541072,dns
4,13657,13657,CA,1988.189664884422,199.4.144.2,25.79325,-80.290556,216.235.10.38,4680,1911041,123,1911041,Tdig,10791,UDP,54.637,216.235.10.38,43.6575,-79.3785,1427541079,dns
4,5645,,CA,478.86659831067914,199.4.144.2,45.470556,-73.740833,69.165.236.183,4680,1911041,128,1911041,Tdig,11009,UDP,16.252,192.168.1.27,43.7415,-79.2825,1427541117,dns
4,6327,,CA,3039.4387679923816,199.4.144.2,25.79325,-80.290556,50.71.204.123,4680,1911041,74,1911041,Tdig,11023,UDP,74.285,50.71.204.123,49.8385,-97.1215,1427541071,dns
4,6327,,CA,1941.6928469601949,199.4.144.2,33.942536,-118.408075,174.0.20.63,4680,1911041,139,1911041,Tdig,1115,UDP,63.801,174.0.20.63,51.0995,-113.9425,1427541116,dns
4,11260,,CA,2577.318609513716,199.4.144.2,25.79325,-80.290556,76.11.65.168,4680,1911041,105,1911041,Tdig,1118,UDP,61.079,192.168.0.4,44.7115,-63.6825,1427541092,dns
4,5645,6939,CA,151.49003348491317,199.4.144.2,45.470556,-73.740833,204.225.221.41,4680,1911041,253,1911041,Tdig,11204,UDP,21.211,204.225.221.41,45.4395,-75.6825,1427541067,dns
4,5645,,CA,152.22994879249353,199.4.144.2,45.470556,-73.740833,135.23.114.218,4680,1911041,110,1911041,Tdig,1126,UDP,26.216,192.168.1.120,45.4305,-75.6915,1427541101,dns
4,6327,,CA,1940.3955395334697,199.4.144.2,33.942536,-118.408075,174.0.61.134,4680,1911041,655,1911041,Tdig,1137,UDP,65.849,172.16.1.25,51.1105,-114.1115,1427541119,dns
4,5645,5645,CA,13.533474010878297,199.4.144.2,45.470556,-73.740833,206.248.184.48,4680,1911041,145,1911041,Tdig,11506,UDP,19.745,192.168.1.178,45.5205,-73.5825,1427541087,dns
4,53339,,CA,8.269116625088705,199.4.144.2,51.113888,-114.020278,192.75.191.12,4680,1911041,121,1911041,Tdig,12075,UDP,1.426,192.75.191.12,51.0495,-114.0795,1427541096,dns
4,16395,16395,CA,7.37362275398092,199.4.144.2,49.910036,-97.239886,198.181.199.250,4680,1911041,104,1911041,Tdig,12383,UDP,1.286,198.181.199.250,49.8985,-97.1385,1427541060,dns
4,13319,13319,CA,366.69842133377836,199.4.144.2,43.677223,-79.630556,209.87.249.16,4680,1911041,75,1911041,Tdig,12809,UDP,15.729,172.30.2.246,45.4215,-75.7025,1427541064,dns
4,577,,CA,361.14095184631475,199.4.144.2,43.677223,-79.630556,69.157.22.136,4680,1911041,112,1911041,Tdig,13116,UDP,19.247,192.168.2.16,45.3705,-75.7425,1427541072,dns
4,33139,,CA,2207.227613938842,199.4.144.2,25.79325,-80.290556,67.204.24.26,4680,1911041,30,1911041,Tdig,13623,UDP,57.521,198.18.1.11,45.3285,-75.9115,1427541093,dns
4,15290,6939,CA,3043.3754250263514,199.4.144.2,25.79325,-80.290556,64.4.71.18,4680,1911041,135,1911041,Tdig,13685,UDP,67.392,172.16.0.48,49.8695,-97.1485,1427541095,dns
4,812,812,CA,37.38941753791484,199.4.144.2,43.677223,-79.630556,174.112.169.23,4680,1911041,40,1911041,Tdig,13946,UDP,19.425,192.168.0.241,43.8905,-79.2705,1427541101,dns
4,7992,,CA,1929.7631002933413,199.4.144.2,25.79325,-80.290556,173.238.225.189,4680,1911041,75,1911041,Tdig,14099,UDP,53.714,172.27.27.14,43.1215,-79.1285,1427541083,dns
4,6407,,CA,2219.363037188545,199.4.144.2,25.79325,-80.290556,173.206.176.159,4680,1911041,14,1911041,Tdig,14310,UDP,59.461,10.0.1.6,45.4075,-75.6925,1427541076,dns
4,40788,,CA,79.03899002073558,199.4.144.2,43.677223,-79.630556,108.170.157.195,4680,1911041,138,1911041,Tdig,14354,UDP,13.631,192.168.1.109,43.0895,-79.0805,1427541086,dns
4,5645,6939,CA,757.2928150911133,199.4.144.2,45.470556,-73.740833,23.233.113.22,4680,1911041,102,1911041,Tdig,14783,UDP,25.432,192.168.0.105,42.3985,-82.1885,1427541095,dns
4,16276,16276,CA,491.1949587339771,199.4.144.2,43.677223,-79.630556,192.95.24.4,4680,1911041,66,1911041,Tdig,15190,UDP,9.54,192.95.24.4,45.3175,-73.8785,1427541087,dns
4,852,852,CA,1725.7148840507327,199.4.144.2,33.942536,-118.408075,108.172.92.146,4680,1911041,39,1911041,Tdig,15385,UDP,34.638,192.168.1.64,49.1295,-122.7185,1427541095,dns
4,5645,,CA,492.1932944728839,199.4.144.2,45.470556,-73.740833,69.165.173.39,4680,1911041,113,1911041,Tdig,15995,UDP,18.689,192.168.9.235,43.6695,-79.4185,1427541071,dns
4,6327,,CA,1744.3784817618248,199.4.144.2,33.942536,-118.408075,96.48.9.108,4680,1911041,56,1911041,Tdig,16107,UDP,50.998,10.10.100.106,49.2905,-122.7925,1427541116,dns
4,22799,,CA,1781.740254849368,199.4.144.2,33.942536,-118.408075,24.207.0.98,4680,1911041,1,1911041,Tdig,16172,UDP,35.064,192.168.1.201,49.4685,-123.7695,1427541091,dns
4,53904,,CA,371.3875711776145,199.4.144.2,43.677223,-79.630556,205.189.33.125,4680,1911041,105,1911041,Tdig,16193,UDP,8.898,205.189.33.125,45.4985,-75.6985,1427541079,dns
4,812,,CA,7.79492662892689,199.4.144.2,43.677223,-79.630556,99.227.230.220,4680,1911041,114,1911041,Tdig,16939,UDP,26.398,192.168.56.150,43.7015,-79.7215,1427541093,dns
4,6327,,CA,1749.0582961248192,199.4.144.2,33.942536,-118.408075,50.67.30.50,4680,1911041,114,1911041,Tdig,17324,UDP,41.768,192.168.13.100,49.2595,-123.2415,1427541098,dns
4,11814,,CA,349.99280906706076,199.4.144.2,43.677223,-79.630556,198.91.166.34,4680,1911041,198,1911041,Tdig,17408,UDP,14.381,10.9.8.189,45.2915,-75.8425,1427541086,dns
4,5645,,CA,582.4151334251985,199.4.144.2,45.470556,-73.740833,23.233.1.190,4680,1911041,122,1911041,Tdig,17444,UDP,21.423,192.168.100.1,43.4595,-80.5205,1427541076,dns
4,577,,CA,27.180331582411128,199.4.144.2,43.677223,-79.630556,209.226.15.194,4680,1911041,111,1911041,Tdig,17445,UDP,12.963,192.168.210.199,43.8795,-79.4405,1427541078,dns
4,5645,,CA,4.176231173741824,199.4.144.2,45.470556,-73.740833,69.196.188.17,4680,1911041,114,1911041,Tdig,17796,UDP,32.515,192.168.2.10,45.5005,-73.7085,1427541075,dns
4,6327,,CA,1746.4049331709355,199.4.144.2,33.942536,-118.408075,24.86.207.175,4680,1911041,121,1911041,Tdig,17860,UDP,90.078,192.168.0.16,49.2575,-123.1095,1427541091,dns
4,5645,,CA,16.701571310970724,199.4.144.2,45.470556,-73.740833,23.91.144.171,4680,1911041,14,1911041,Tdig,18684,UDP,31.14,192.168.2.17,45.5495,-73.5585,1427541093,dns
4,5645,,CA,658.7581285952958,199.4.144.2,45.470556,-73.740833,192.0.147.141,4680,1911041,14,1911041,Tdig,19183,UDP,25.804,192.168.0.117,42.9685,-81.2385,1427541077,dns
4,5769,6939,CA,2467.0093481559998,199.4.144.2,25.79325,-80.290556,173.178.188.235,4680,1911041,84,1911041,Tdig,19324,UDP,55.516,192.168.10.10,46.7895,-71.2615,1427541092,dns
4,577,,CA,251.41511785627696,199.4.144.2,43.677223,-79.630556,65.95.90.255,4680,1911041,27,1911041,Tdig,19522,UDP,12.435,192.168.3.100,42.4085,-82.1915,1427541086,dns
4,577,,CA,3339.5526224268433,199.4.144.2,43.677223,-79.630556,204.101.56.122,4680,1911041,20,1911041,Tdig,19741,UDP,52.03,10.27.60.4,49.2575,-123.1105,1427541072,dns
4,21570,,CA,7.484820611456476,199.4.144.2,51.113888,-114.020278,104.244.191.131,4680,1911041,29,1911041,Tdig,19749,UDP,8.006,10.27.220.1,51.0515,-114.0605,1427541099,dns
4,5645,5645,CA,153.5554311131823,199.4.144.2,45.470556,-73.740833,206.248.140.154,4680,1911041,84,1911041,Tdig,20186,UDP,14.896,206.248.140.154,45.4305,-75.7085,1427541081,dns
4,11342,,CA,20.526046920059816,199.4.144.2,43.677223,-79.630556,207.188.80.198,4680,1911041,123,1911041,Tdig,20192,UDP,10.67,10.27.100.1,43.6485,-79.3785,1427541101,dns
4,271,271,CA,1749.0428518575716,199.4.144.2,33.942536,-118.408075,142.231.1.210,4680,1911041,132,1911041,Tdig,20318,UDP,32.239,142.231.1.210,49.2815,-123.1125,1427541079,dns
4,852,,CA,1934.3824521645822,199.4.144.2,33.942536,-118.408075,209.89.169.56,4680,1911041,90,1911041,Tdig,20522,UDP,55.69,209.89.169.56,51.0485,-114.0615,1427541072,dns
4,21570,6939,CA,1976.8389126450065,199.4.144.2,51.113888,-114.020278,63.250.102.14,4680,1911041,89,1911041,Tdig,20752,UDP,56.283,192.168.33.65,37.9985,-97.0005,1427541084,dns
4,5645,,CA,490.55133648660217,199.4.144.2,45.470556,-73.740833,69.196.158.18,4680,1911041,211,1911041,Tdig,20833,UDP,25.188,192.168.101.134,43.6485,-79.3815,1427541097,dns
4,35911,,CA,801.0576496950381,199.4.144.2,43.677223,-79.630556,142.217.213.226,4680,1911041,152,1911041,Tdig,20840,UDP,53.767,192.168.0.100,49.9175,-74.3605,1427541096,dns
4,40191,,CA,520.9842164403187,199.4.144.2,43.677223,-79.630556,208.85.113.7,4680,1911041,153,1911041,Tdig,21189,UDP,8.756,10.0.253.129,45.5015,-73.5685,1427541092,dns
4,852,,CA,1737.3581953817195,199.4.144.2,33.942536,-118.408075,207.81.7.139,4680,1911041,581,1911041,Tdig,3704,UDP,44.32,192.168.1.64,49.1695,-123.1325,1427541090,dns
4,5645,6939,CA,2091.535698632164,199.4.144.2,45.470556,-73.740833,135.23.234.114,4680,1911041,93,1911041,Tdig,3790,UDP,24.188,199.212.90.65,37.9975,-96.9985,1427541098,dns
4,26546,,CA,6.708874605055319,199.4.144.2,51.113888,-114.020278,208.94.30.62,4680,1911041,96,1911041,Tdig,4368,UDP,13.09,192.168.1.139,51.0915,-114.1095,1427541096,dns
4,22652,,CA,14.924701122983079,199.4.144.2,45.470556,-73.740833,173.231.112.178,4680,1911041,56,1911041,Tdig,4599,UDP,7.744,192.168.1.139,45.5115,-73.5585,1427541089,dns
4,46609,46609,CA,15.562324602022313,199.4.144.2,45.470556,-73.740833,206.125.166.212,4680,1911041,145,1911041,Tdig,10477,UDP,1.379,206.125.166.212,45.5105,-73.5495,1427541133,dns
4,22684,,CA,3803.315855545765,199.4.144.2,33.942536,-118.408075,65.181.47.37,4680,1911041,146,1911041,Tdig,11153,UDP,96.879,65.181.47.37,45.3085,-75.9005,1427541127,dns
4,5645,,CA,153.13219398449215,199.4.144.2,45.470556,-73.740833,24.246.2.189,4680,1911041,145,1911041,Tdig,11209,UDP,24.97,10.100.104.48,45.4215,-75.7025,1427541141,dns
4,5645,,CA,483.93559026392404,199.4.144.2,45.470556,-73.740833,24.246.74.48,4680,1911041,76,1911041,Tdig,11792,UDP,19.133,192.168.0.10,43.8785,-79.4385,1427541134,dns
4,40788,40788,CA,311.2716031138687,199.4.144.2,43.677223,-79.630556,108.170.167.13,4680,1911041,9,1911041,Tdig,11864,UDP,29.092,192.168.1.191,45.8295,-77.1095,1427541146,dns
4,577,,CA,150.88081611122263,199.4.144.2,43.677223,-79.630556,64.229.122.2,4680,1911041,2,1911041,Tdig,11876,UDP,9.468,192.168.2.11,42.9905,-81.2395,1427541139,dns
4,852,,CA,1752.825093813276,199.4.144.2,33.942536,-118.408075,154.5.19.45,4680,1911041,49,1911041,Tdig,11967,UDP,36.002,192.168.1.131,49.3305,-123.0295,1427541130,dns
4,16796,16796,CA,14.026788593426122,199.4.144.2,49.910036,-97.239886,216.73.79.42,4680,1911041,145,1911041,Tdig,12093,UDP,1.72,216.73.79.42,49.7985,-97.1485,1427541136,dns
4,62752,62752,CA,11.712849711876224,199.4.144.2,49.910036,-97.239886,198.51.75.25,4680,1911041,158,1911041,Tdig,12095,UDP,4.494,198.51.75.25,49.8395,-97.1185,1427541150,dns
4,855,,CA,4800.646847862596,199.4.144.2,51.505278,0.055278,108.175.81.69,4680,1911041,133,1911041,Tdig,12109,UDP,80.165,172.16.16.26,46.4815,-67.7725,1427541127,dns
4,7057,,CA,1914.4046957382218,199.4.144.2,25.79325,-80.290556,98.143.65.35,4680,1911041,17,1911041,Tdig,12369,UDP,69.266,10.0.1.5,42.9915,-81.2495,1427541141,dns
4,812,,CA,2337.7772945600527,199.4.144.2,43.677223,-79.630556,99.246.125.189,4680,1911041,11,1911041,Tdig,12545,UDP,26.55,192.168.1.104,56.1295,-106.3505,1427541136,dns
4,852,,CA,1800.0324542154626,199.4.144.2,33.942536,-118.408075,216.57.186.184,4680,1911041,93,1911041,Tdig,12694,UDP,134.135,192.168.1.4,49.1495,-125.8985,1427541130,dns
4,577,,CA,503.05564558275546,199.4.144.2,43.677223,-79.630556,174.94.94.96,4680,1911041,96,1911041,Tdig,12895,UDP,21.888,192.168.2.25,45.4895,-73.8085,1427541152,dns
4,812,812,CA,11.416370376286258,199.4.144.2,43.677223,-79.630556,99.242.86.41,4680,1911041,70,1911041,Tdig,13112,UDP,17.502,192.168.0.10,43.6785,-79.7725,1427541155,dns
4,10566,10566,CA,520.6473867243875,199.4.144.2,43.677223,-79.630556,206.123.31.60,4680,1911041,3,1911041,Tdig,13132,UDP,36.088,206.123.31.60,45.4985,-73.5715,1427541150,dns
4,10566,10566,CA,743.2835750280396,199.4.144.2,43.677223,-79.630556,206.123.31.115,4680,1911041,136,1911041,Tdig,13182,UDP,66.01,206.123.31.115,46.7985,-71.2285,1427541126,dns
4,10570,21640,CA,366.53988799777284,199.4.144.2,43.677223,-79.630556,192.231.228.11,4680,1911041,159,1911041,Tdig,13330,UDP,16.072,192.231.228.11,45.4175,-75.7015,1427541134,dns
4,577,,CA,517.8253946706436,199.4.144.2,43.677223,-79.630556,70.52.30.195,4680,1911041,154,1911041,Tdig,13356,UDP,16.534,192.168.2.13,45.4805,-73.6005,1427541141,dns
4,11814,,CA,9.787434269284585,199.4.144.2,43.677223,-79.630556,99.230.135.89,4680,1911041,142,1911041,Tdig,14255,UDP,23.206,192.168.1.166,43.5895,-79.6405,1427541126,dns
4,6327,,CA,1725.5935761926255,199.4.144.2,33.942536,-118.408075,96.48.158.145,4680,1911041,167,1911041,Tdig,14361,UDP,54.728,10.0.42.50,49.1075,-122.8495,1427541122,dns
4,1403,,CA,2274.9252827513315,199.4.144.2,25.79325,-80.290556,96.127.192.38,4680,1911041,174,1911041,Tdig,14385,UDP,52.331,192.168.3.151,45.5395,-73.6185,1427541145,dns
4,19171,19171,CA,1742.1634843629422,199.4.144.2,33.942536,-118.408075,98.143.95.38,4680,1911041,160,1911041,Tdig,14779,UDP,33.886,98.143.95.38,49.2415,-122.9695,1427541130,dns
4,6939,6939,CA,1939.3874583109148,199.4.144.2,25.79325,-80.290556,209.51.186.5,4680,1911041,73,1911041,Tdig,14846,UDP,48.896,192.168.1.100,43.2305,-79.8605,1427541142,dns
4,3491,,CA,1986.2900930771855,199.4.144.2,25.79325,-80.290556,63.218.26.90,4680,1911041,169,1911041,Tdig,14927,UDP,50.962,63.218.26.90,43.6405,-79.3815,1427541125,dns
4,5645,,CA,578.3321724880785,199.4.144.2,45.470556,-73.740833,76.10.130.45,4680,1911041,85,1911041,Tdig,15050,UDP,20.519,192.168.1.130,43.5975,-80.5505,1427541127,dns
4,40788,,CA,94.45025713705513,199.4.144.2,43.677223,-79.630556,24.53.255.116,4680,1911041,287,1911041,Tdig,15053,UDP,38.121,192.168.0.100,43.4785,-80.7705,1427541157,dns
4,5645,6939,CA,757.4681199718044,199.4.144.2,45.470556,-73.740833,23.233.121.1,4680,1911041,5,1911041,Tdig,15106,UDP,24.692,172.16.32.100,42.4005,-82.1925,1427541153,dns
4,5645,,CA,172.3725370863732,199.4.144.2,45.470556,-73.740833,198.84.205.90,4680,1911041,85,1911041,Tdig,15609,UDP,23.026,192.168.0.98,45.3515,-75.9425,1427541160,dns
4,6327,6939,CA,1934.505865959861,199.4.144.2,33.942536,-118.408075,184.70.116.90,4680,1911041,86,1911041,Tdig,15744,UDP,61.402,192.168.5.149,51.0495,-114.0605,1427541150,dns
4,40788,,CA,39.35833599456307,199.4.144.2,43.677223,-79.630556,108.170.138.55,4680,1911041,100,1911041,Tdig,15933,UDP,11.658,192.168.1.50,43.3485,-79.8115,1427541127,dns
4,1403,,CA,2470.4523667249955,199.4.144.2,25.79325,-80.290556,192.222.163.5,4680,1911041,14,1911041,Tdig,15972,UDP,56.084,192.168.0.102,46.8085,-71.2095,1427541137,dns
4,5645,5645,CA,14.528047937110566,199.4.144.2,45.470556,-73.740833,69.196.165.190,4680,1911041,87,1911041,Tdig,16113,UDP,20.609,192.168.88.92,45.5085,-73.5625,1427541146,dns
4,22652,,CA,15.594299686274182,199.4.144.2,45.470556,-73.740833,198.154.185.83,4680,1911041,19,1911041,Tdig,17269,UDP,1.947,10.0.7.12,45.5115,-73.5495,1427541152,dns
4,5769,,CA,2304.746257145377,199.4.144.2,25.79325,-80.290556,24.202.222.22,4680,1911041,141,1911041,Tdig,17304,UDP,68.257,10.21.230.103,45.4095,-71.9525,1427541123,dns
4,5769,,CA,2226.9160484556787,199.4.144.2,25.79325,-80.290556,24.200.66.161,4680,1911041,61,1911041,Tdig,17413,UDP,51.668,192.168.248.100,45.4785,-75.7025,1427541132,dns
4,577,,CA,29.009556565609497,199.4.144.2,43.677223,-79.630556,74.12.89.183,4680,1911041,24,1911041,Tdig,17583,UDP,15.681,192.168.2.50,43.8085,-79.3185,1427541146,dns
4,22573,,CA,2816.413958306766,199.4.144.2,43.677223,-79.630556,76.9.63.239,4680,1911041,181,1911041,Tdig,17601,UDP,77.105,192.168.42.102,60.0075,-111.8825,1427541135,dns
4,577,,CA,364.91043450797497,199.4.144.2,43.677223,-79.630556,206.47.112.212,4680,1911041,163,1911041,Tdig,17636,UDP,16.073,192.168.1.64,45.4005,-75.7115,1427541144,dns
4,40029,,CA,1749.4077181139792,199.4.144.2,33.942536,-118.408075,216.19.182.5,4680,1911041,167,1911041,Tdig,17809,UDP,33.081,192.168.1.226,49.2815,-123.1325,1427541125,dns
4,852,,CA,1751.2813145041805,199.4.144.2,33.942536,-118.408075,172.218.39.58,4680,1911041,150,1911041,Tdig,17830,UDP,35.266,192.168.2.102,49.3175,-123.0215,1427541132,dns
4,6327,,CA,1751.799636883843,199.4.144.2,33.942536,-118.408075,174.7.64.17,4680,1911041,158,1911041,Tdig,17840,UDP,52.603,192.168.0.24,49.3175,-123.0505,1427541146,dns
4,852,852,CA,1962.1262749571035,199.4.144.2,33.942536,-118.408075,66.222.179.161,4680,1911041,165,1911041,Tdig,17845,UDP,58.306,192.168.1.77,51.2995,-114.0305,1427541136,dns
4,852,,CA,1748.0047482481175,199.4.144.2,33.942536,-118.408075,108.180.111.175,4680,1911041,158,1911041,Tdig,17857,UDP,48.398,192.168.1.65,49.2705,-123.1205,1427541144,dns
4,19662,,CA,1744.6560744102285,199.4.144.2,33.942536,-118.408075,216.86.105.124,4680,1911041,57,1911041,Tdig,17910,UDP,67.406,192.168.0.100,49.2475,-123.0725,1427541143,dns
4,5645,,CA,9.072479275126856,199.4.144.2,45.470556,-73.740833,24.212.241.178,4680,1911041,99,1911041,Tdig,17922,UDP,7.514,10.20.0.122,45.4985,-73.6315,1427541136,dns
4,11727,,CA,169.69644952295195,199.4.144.2,43.677223,-79.630556,204.19.18.252,4680,1911041,39,1911041,Tdig,17925,UDP,20.165,204.19.18.252,44.1795,-81.6315,1427541144,dns
4,1403,,CA,2275.942911168084,199.4.144.2,25.79325,-80.290556,192.222.198.115,4680,1911041,22,1911041,Tdig,17966,UDP,52.674,192.168.14.104,45.5405,-73.5795,1427541159,dns
4,53904,53904,CA,366.5962900610312,199.4.144.2,43.677223,-79.630556,205.189.33.92,4680,1911041,168,1911041,Tdig,18022,UDP,9.905,192.168.1.165,45.4185,-75.7015,1427541153,dns
4,239,239,CA,18.76921957518221,199.4.144.2,43.677223,-79.630556,128.100.103.20,4680,1911041,50,1911041,Tdig,18095,UDP,1.65,128.100.103.20,43.6595,-79.3985,1427541139,dns
4,5769,,CA,2273.1849358493073,199.4.144.2,25.79325,-80.290556,173.178.116.31,4680,1911041,162,1911041,Tdig,18203,UDP,54.738,192.168.0.101,45.5085,-73.5525,1427541140,dns
4,5645,,CA,492.94703291046227,199.4.144.2,45.470556,-73.740833,192.0.159.88,4680,1911041,17,1911041,Tdig,18322,UDP,18.453,10.10.0.101,43.658500000000004,-79.4215,1427541157,dns
4,852,,CA,2212.0175372099625,199.4.144.2,33.942536,-118.408075,161.184.220.244,4680,1911041,119,1911041,Tdig,18432,UDP,98.062,192.168.1.67,53.5285,-113.5015,1427541129,dns
4,852,,CA,4137.88869660368,199.4.144.2,33.942536,-118.408075,207.134.230.7,4680,1911041,75,1911041,Tdig,18437,UDP,106.067,192.168.1.67,46.7605,-71.6915,1427541136,dns
4,577,,CA,520.241152115675,199.4.144.2,43.677223,-79.630556,70.29.174.128,4680,1911041,159,1911041,Tdig,18750,UDP,25.337,192.168.2.11,45.4675,-73.5605,1427541143,dns
4,21513,,CA,1750.0861099479591,199.4.144.2,33.942536,-118.408075,206.214.244.218,4680,1911041,7,1911041,Tdig,19204,UDP,31.869,192.168.4.144,49.2895,-123.1225,1427541126,dns
4,6327,,CA,1943.5893829273411,199.4.144.2,33.942536,-118.408075,70.75.150.32,4680,1911041,4,1911041,Tdig,19411,UDP,63.062,70.75.150.32,51.0375,-113.4025,1427541137,dns
4,10929,,CA,521.4157242642717,199.4.144.2,43.677223,-79.630556,199.58.81.190,4680,1911041,7,1911041,Tdig,19425,UDP,9.57,199.58.81.190,45.4995,-73.5615,1427541148,dns
4,5769,,CA,2271.6559613015975,199.4.144.2,25.79325,-80.290556,173.178.133.6,4680,1911041,137,1911041,Tdig,19491,UDP,49.169,192.168.1.25,45.4775,-73.4785,1427541127,dns
4,577,,CA,517.0207248340625,199.4.144.2,43.677223,-79.630556,70.48.191.46,4680,1911041,9,1911041,Tdig,19568,UDP,19.442,192.168.2.33,45.5315,-73.6395,1427541137,dns
4,577,,CA,503.51611612101044,199.4.144.2,43.677223,-79.630556,70.24.120.133,4680,1911041,169,1911041,Tdig,19602,UDP,15.65,192.168.2.17,45.7785,-73.9825,1427541138,dns
4,855,6939,CA,4633.383764599945,199.4.144.2,51.505278,0.055278,142.167.5.58,4680,1911041,108,1911041,Tdig,19717,UDP,70.266,172.16.1.254,46.0605,-64.8125,1427541147,dns
4,5645,,CA,490.23633541337404,199.4.144.2,45.470556,-73.740833,69.165.169.156,4680,1911041,23,1911041,Tdig,19787,UDP,21.396,192.168.68.159,43.6505,-79.3785,1427541151,dns
4,577,6453,CA,2088.315936969052,199.4.144.2,43.677223,-79.630556,70.24.79.241,4680,1911041,168,1911041,Tdig,19797,UDP,14.498,192.168.2.29,60.0005,-94.9985,1427541147,dns
4,20375,,CA,1740.630723642658,199.4.144.2,33.942536,-118.408075,69.172.146.152,4680,1911041,13,1911041,Tdig,19956,UDP,43.331,192.168.0.103,49.2205,-123.0105,1427541139,dns
4,5645,,CA,493.40396015353576,199.4.144.2,45.470556,-73.740833,24.246.54.105,4680,1911041,138,1911041,Tdig,19985,UDP,16.755,10.0.1.19,43.6595,-79.4285,1427541122,dns
4,852,852,CA,1958.1299021134794,199.4.144.2,33.942536,-118.408075,173.183.242.97,4680,1911041,133,1911041,Tdig,20030,UDP,50.286,192.168.1.67,51.2575,-113.9915,1427541131,dns
4,19764,19764,CA,81.37640115649747,199.4.144.2,43.677223,-79.630556,192.139.153.30,4680,1911041,93,1911041,Tdig,20272,UDP,4.09,192.168.5.10,44.4085,-79.6695,1427541154,dns
4,812,6939,CA,75.82116049456808,199.4.144.2,43.677223,-79.630556,99.236.42.28,4680,1911041,23,1911041,Tdig,20273,UDP,34.655,10.9.8.53,43.5285,-80.5495,1427541142,dns
4,11342,,CA,522.7175845464482,199.4.144.2,43.677223,-79.630556,66.212.161.132,4680,1911041,143,1911041,Tdig,20382,UDP,14.436,10.27.68.1,45.5085,-73.5485,1427541128,dns
4,855,,CA,4513.379073050428,199.4.144.2,51.505278,0.055278,142.176.125.66,4680,1911041,85,1911041,Tdig,20451,UDP,70.421,192.168.2.10,46.2275,-63.1305,1427541148,dns
4,5769,,CA,2231.5959398710934,199.4.144.2,25.79325,-80.290556,66.130.166.88,4680,1911041,31,1911041,Tdig,20488,UDP,51.707,10.2.245.241,45.2615,-74.2285,1427541157,dns
4,577,,CA,477.99819514648794,199.4.144.2,43.677223,-79.630556,174.88.231.238,4680,1911041,180,1911041,Tdig,20500,UDP,12.635,192.168.2.17,45.2875,-74.0425,1427541141,dns
4,852,,CA,3819.6830395114525,199.4.144.2,33.942536,-118.408075,209.29.5.141,4680,1911041,9,1911041,Tdig,20519,UDP,97.656,192.168.100.180,45.4215,-75.7025,1427541141,dns
4,5769,,CA,2277.3558144274457,199.4.144.2,25.79325,-80.290556,70.82.73.70,4680,1911041,165,1911041,Tdig,20543,UDP,51.13,192.168.0.105,45.5385,-73.5105,1427541143,dns
4,13657,,CA,1985.660018489849,199.4.144.2,25.79325,-80.290556,216.235.11.88,4680,1911041,69,1911041,Tdig,20615,UDP,50.142,10.0.1.5,43.6395,-79.5325,1427541135,dns
4,577,,CA,27.915728461291966,199.4.144.2,43.677223,-79.630556,70.49.102.173,4680,1911041,95,1911041,Tdig,20628,UDP,21.978,192.168.22.201,43.4315,-79.7015,1427541147,dns
4,40490,40490,CA,1986.2900930771855,199.4.144.2,25.79325,-80.290556,199.19.49.220,4680,1911041,7,1911041,Tdig,20837,UDP,50.975,199.19.49.220,43.6405,-79.3815,1427541137,dns
4,21775,,CA,19.47352339005134,199.4.144.2,43.677223,-79.630556,199.15.87.38,4680,1911041,27,1911041,Tdig,20857,UDP,9.453,199.15.87.38,43.7505,-79.4105,1427541160,dns
4,812,,CA,541.5409155996391,199.4.144.2,43.677223,-79.630556,207.107.79.178,4680,1911041,137,1911041,Tdig,21122,UDP,16.224,192.168.3.69,45.7585,-73.4315,1427541133,dns
4,5769,5769,CA,2226.1704065513272,199.4.144.2,25.79325,-80.290556,184.162.46.114,4680,1911041,101,1911041,Tdig,21520,UDP,52.554,192.168.1.73,45.4775,-75.7415,1427541133,dns
4,40191,,CA,515.3023464061575,199.4.144.2,43.677223,-79.630556,208.85.113.7,4680,1911041,172,1911041,Tdig,22860,UDP,8.819,10.0.253.120,45.6775,-73.7495,1427541141,dns
4,36483,36483,CA,3358.8729084960078,199.4.144.2,33.942536,-118.408075,208.70.247.155,4680,1911041,439,1911041,Tdig,2793,UDP,37.377,208.70.247.155,59.9985,-94.9985,1427541122,dns
